stem,arm,cr,tse,tdp,ms
ore_ont_3330,both,54,105,0,0
ore_ont_3341,off,105,32,0,0
ore_ont_3341,eo,105,32,0,0
ore_ont_3341,os,105,32,0,0
ore_ont_3341,both,105,32,0,0
ore_ont_3344,off,947,1612,0,3
ore_ont_3344,eo,947,1612,0,5
ore_ont_3344,os,947,1612,0,3
ore_ont_3344,both,947,1612,0,3
ore_ont_3349,off,915,6344,0,4
ore_ont_3349,eo,915,6344,0,4
ore_ont_3349,os,915,6344,0,5
ore_ont_3349,both,915,6344,0,4
ore_ont_3352,off,1295,4207,0,4
ore_ont_3352,eo,1295,4207,0,6
ore_ont_3352,os,1295,4207,0,5
ore_ont_3352,both,1295,4207,0,4
ore_ont_3357,off,4589,25860,63,18
ore_ont_3357,eo,4589,25860,63,18
ore_ont_3357,os,4589,25860,63,18
ore_ont_3357,both,4589,25860,63,18
ore_ont_336,off,4668,26246,69,18
ore_ont_336,eo,4668,26246,69,18
ore_ont_336,os,4668,26246,69,18
ore_ont_336,both,4668,26246,69,18
ore_ont_3377,off,747846,4425291,46,9718
ore_ont_3377,eo,747846,4425291,46,9642
ore_ont_3377,os,747846,4425291,46,9623
ore_ont_3377,both,747846,4425291,46,9623
ore_ont_3381,off,4323,26498,79,16
ore_ont_3381,eo,4323,26498,79,16
ore_ont_3381,os,4323,26498,79,16
ore_ont_3381,both,4323,26498,79,16
ore_ont_338,off,56,166,0,0
ore_ont_338,eo,56,166,0,0
ore_ont_338,os,56,166,0,0
ore_ont_338,both,56,166,0,0
ore_ont_33,off,13634,115805,2,51
ore_ont_33,eo,13634,115805,2,52
ore_ont_33,os,13634,115805,2,52
ore_ont_33,both,13634,115805,2,52
ore_ont_3406,off,9803,128606,0,58
ore_ont_3406,eo,9803,128606,0,56
ore_ont_3406,os,9803,128606,0,57
ore_ont_3406,both,9803,128606,0,57
ore_ont_3411,off,222,218,30,1
ore_ont_3411,eo,222,218,30,1
ore_ont_3411,os,222,218,30,0
ore_ont_3411,both,222,218,30,1
ore_ont_3414,off,80428,544452,0,402
ore_ont_3414,eo,80428,544452,0,391
ore_ont_3414,os,80428,544452,0,391
ore_ont_3414,both,80428,544452,0,397
ore_ont_3418,off,527,1991,0,1
ore_ont_3418,eo,527,1991,0,2
ore_ont_3418,os,527,1991,0,2
ore_ont_3418,both,527,1991,0,1
ore_ont_3455,off,127,149,53,0
ore_ont_3455,eo,127,149,53,0
ore_ont_3455,os,127,149,53,0
ore_ont_3455,both,127,149,53,0
ore_ont_345,off,549005,627006,1,2089
ore_ont_345,eo,549005,627006,1,2099
ore_ont_345,os,549005,627006,1,2125
ore_ont_345,both,549005,627006,1,2107
ore_ont_3463,off,122,437,0,0
ore_ont_3463,eo,122,437,0,0
ore_ont_3463,os,122,437,0,0
ore_ont_3463,both,122,437,0,0
ore_ont_3480,off,13781,38892,0,76
ore_ont_3480,eo,13781,38892,0,76
ore_ont_3480,os,13781,38892,0,78
ore_ont_3480,both,13781,38892,0,77
ore_ont_3484,off,4908,9816,0,11
ore_ont_3484,eo,4908,9816,0,11
ore_ont_3484,os,4908,9816,0,11
ore_ont_3484,both,4908,9816,0,11
ore_ont_3500,off,4589,25872,63,18
ore_ont_3500,eo,4589,25872,63,18
ore_ont_3500,os,4589,25872,63,18
ore_ont_3500,both,4589,25872,63,18
ore_ont_3503,off,1703,8694,37,6
ore_ont_3503,eo,1703,8694,37,6
ore_ont_3503,os,1703,8694,37,6
ore_ont_3503,both,1703,8694,37,6
ore_ont_3504,off,79,122,2,0
ore_ont_3504,eo,79,122,2,0
ore_ont_3504,os,79,122,2,0
ore_ont_3504,both,79,122,2,0
ore_ont_3508,off,66701,324744,0,300
ore_ont_3508,eo,66701,324744,0,301
ore_ont_3508,os,66701,324744,0,300
ore_ont_3508,both,66701,324744,0,304
ore_ont_3515,off,2058,9234,60,7
ore_ont_3515,eo,2058,9234,60,5
ore_ont_3515,os,2058,9234,60,5
ore_ont_3515,both,2058,9234,60,6
ore_ont_3516,off,13461,20513,3,24
ore_ont_3516,eo,13461,20513,3,24
ore_ont_3516,os,13461,20513,3,24
ore_ont_3516,both,13461,20513,3,24
ore_ont_3524,off,1727697,1727697,0,23760
ore_ont_3524,eo,1727697,1727697,0,24248
ore_ont_3524,os,1727697,1727697,0,24258
ore_ont_3524,both,1727697,1727697,0,24126
ore_ont_3529,off,6263,5879,0,25
ore_ont_3529,eo,6263,5879,0,25
ore_ont_3529,os,6263,5879,0,25
ore_ont_3529,both,6263,5879,0,25
ore_ont_3545,off,29,82,1,2
ore_ont_3545,eo,29,82,1,2
ore_ont_3545,os,29,82,1,2
ore_ont_3545,both,29,82,1,2
ore_ont_3550,off,3770,7977,0,9
ore_ont_3550,eo,3770,7977,0,9
ore_ont_3550,os,3770,7977,0,9
ore_ont_3550,both,3770,7977,0,9
ore_ont_3560,off,167351,162013,2,2187
ore_ont_3560,eo,167351,162013,2,2104
ore_ont_3560,os,167351,162013,2,2076
ore_ont_3560,both,167351,162013,2,2069
ore_ont_3561,off,54667,991,54496,113
ore_ont_3561,eo,54667,991,54496,111
ore_ont_3561,os,54667,991,54496,110
ore_ont_3561,both,54667,991,54496,112
ore_ont_3562,off,13432,50643,70,49
ore_ont_3562,eo,13432,50643,70,48
ore_ont_3562,os,13432,50643,70,49
ore_ont_3562,both,13432,50643,70,49
ore_ont_3566,off,174,696,0,2
ore_ont_3566,eo,174,696,0,2
ore_ont_3566,os,174,696,0,1
ore_ont_3566,both,174,696,0,2
ore_ont_3575,off,130948,560294,145,1466
ore_ont_3575,eo,130948,560294,145,1480
ore_ont_3575,os,130948,560294,145,1490
ore_ont_3575,both,130948,560294,145,1476
ore_ont_3584,off,3981,20194,57,46
ore_ont_3584,eo,3981,20194,57,47
ore_ont_3584,os,3981,20194,57,48
ore_ont_3584,both,3981,20194,57,46
ore_ont_3592,off,98,123,1,0
ore_ont_3592,eo,98,123,1,0
ore_ont_3592,os,98,123,1,0
ore_ont_3592,both,98,123,1,0
ore_ont_360,off,10240,20504,2,33
ore_ont_360,eo,10240,20504,2,32
ore_ont_360,os,10240,20504,2,32
ore_ont_360,both,10240,20504,2,32
ore_ont_3635,off,2001,6702,0,4
ore_ont_3635,eo,2001,6702,0,4
ore_ont_3635,os,2001,6702,0,4
ore_ont_3635,both,2001,6702,0,4
ore_ont_3639,off,130,126,0,0
ore_ont_3639,eo,130,126,0,0
ore_ont_3639,os,130,126,0,0
ore_ont_3639,both,130,126,0,0
ore_ont_3640,off,169,414,0,6
ore_ont_3640,eo,169,414,0,6
ore_ont_3640,os,169,414,0,6
ore_ont_3640,both,169,414,0,6
ore_ont_3658,off,1209,2121,0,577
ore_ont_3658,eo,1209,2121,0,583
ore_ont_3658,os,1209,2121,0,733
ore_ont_3658,both,1209,2121,0,577
ore_ont_3671,off,31,25,22,0
ore_ont_3671,eo,31,25,22,0
ore_ont_3671,os,31,25,22,0
ore_ont_3671,both,31,25,22,0
ore_ont_3680,off,29894,63212,0,100
ore_ont_3680,eo,29894,63212,0,100
ore_ont_3680,os,29894,63212,0,115
ore_ont_3680,both,29894,63212,0,101
ore_ont_3685,off,1147,1096,541,3
ore_ont_3685,eo,1147,1096,541,3
ore_ont_3685,os,1147,1096,541,2
ore_ont_3685,both,1147,1096,541,3
ore_ont_3696,off,38705,640682,2,625
ore_ont_3696,eo,38705,640682,2,630
ore_ont_3696,os,38705,640682,2,630
ore_ont_3696,both,38705,640682,2,639
ore_ont_3708,off,150,121,87,1
ore_ont_3708,eo,150,121,87,1
ore_ont_3708,os,150,121,87,1
ore_ont_3708,both,150,121,87,1
ore_ont_3712,off,13189,110334,0,50
ore_ont_3712,eo,13189,110334,0,50
ore_ont_3712,os,13189,110334,0,50
ore_ont_3712,both,13189,110334,0,50
ore_ont_3726,off,175,509,12,1
ore_ont_3726,eo,175,509,12,2
ore_ont_3726,os,175,509,12,2
ore_ont_3726,both,175,509,12,2
ore_ont_3733,off,124784,948679,59,898
ore_ont_3733,eo,124784,948679,59,895
ore_ont_3733,os,124784,948679,59,887
ore_ont_3733,both,124784,948679,59,880
ore_ont_3737,off,32287,219498,3,260
ore_ont_3737,eo,32287,219498,3,259
ore_ont_3737,os,32287,219498,3,261
ore_ont_3737,both,32287,219498,3,260
ore_ont_3770,off,0,112,0,0
ore_ont_3770,eo,0,112,0,0
ore_ont_3770,os,0,112,0,0
ore_ont_3770,both,0,112,0,0
ore_ont_3771,off,2622,19462,0,10
ore_ont_3771,eo,2622,19462,0,10
ore_ont_3771,os,2622,19462,0,10
ore_ont_3771,both,2622,19462,0,10
ore_ont_3775,off,62,226,0,0
ore_ont_3775,eo,62,226,0,1
ore_ont_3775,os,62,226,0,1
ore_ont_3775,both,62,226,0,0
ore_ont_3780,off,659,4611,0,3
ore_ont_3780,eo,659,4611,0,3
ore_ont_3780,os,659,4611,0,2
ore_ont_3780,both,659,4611,0,3
ore_ont_3781,off,10916,9589,0,23
ore_ont_3781,eo,10916,9589,0,23
ore_ont_3781,os,10916,9589,0,23
ore_ont_3781,both,10916,9589,0,23
ore_ont_3783,off,1195,14777,394,5
ore_ont_3783,eo,1195,14777,394,6
ore_ont_3783,os,1195,14777,394,4
ore_ont_3783,both,1195,14777,394,6
ore_ont_3784,off,6176,4327,0,17
ore_ont_3784,eo,6176,4327,0,18
ore_ont_3784,os,6176,4327,0,17
ore_ont_3784,both,6176,4327,0,17
ore_ont_3789,off,106,48,91,0
ore_ont_3789,eo,106,48,91,0
ore_ont_3789,os,106,48,91,0
ore_ont_3789,both,106,48,91,0
ore_ont_3794,off,58319,170600,0,247
ore_ont_3794,eo,58319,170600,0,247
ore_ont_3794,os,58319,170600,0,246
ore_ont_3794,both,58319,170600,0,252
ore_ont_3795,off,4589,25860,63,18
ore_ont_3795,eo,4589,25860,63,18
ore_ont_3795,os,4589,25860,63,18
ore_ont_3795,both,4589,25860,63,18
ore_ont_3797,off,17402,7911,0,36
ore_ont_3797,eo,17402,7911,0,36
ore_ont_3797,os,17402,7911,0,37
ore_ont_3797,both,17402,7911,0,37
ore_ont_3806,off,259,1148,44,1
ore_ont_3806,eo,259,1148,44,1
ore_ont_3806,os,259,1148,44,1
ore_ont_3806,both,259,1148,44,1
ore_ont_380,off,2407,6520,0,5
ore_ont_380,eo,2407,6520,0,6
ore_ont_380,os,2407,6520,0,6
ore_ont_380,both,2407,6520,0,5
ore_ont_3816,off,95379,2679,94206,15284
ore_ont_3816,eo,95379,2679,94206,14909
ore_ont_3816,os,95379,2679,94206,14987
ore_ont_3816,both,95379,2679,94206,15257
ore_ont_3832,off,633,3421,0,3
ore_ont_3832,eo,633,3421,0,2
ore_ont_3832,os,633,3421,0,1
ore_ont_3832,both,633,3421,0,1
ore_ont_3835,off,1162,4638,0,3
ore_ont_3835,eo,1162,4638,0,3
ore_ont_3835,os,1162,4638,0,3
ore_ont_3835,both,1162,4638,0,5
ore_ont_3836,off,1869498,96568,0,7066
ore_ont_3836,eo,1869498,96568,0,7329
ore_ont_3836,os,1869498,96568,0,6891
ore_ont_3836,both,1869498,96568,0,6826
ore_ont_3839,off,6603,173611,0,36
ore_ont_3839,eo,6603,173611,0,37
ore_ont_3839,os,6603,173611,0,37
ore_ont_3839,both,6603,173611,0,37
ore_ont_3842,off,86,184,0,0
ore_ont_3842,eo,86,184,0,0
ore_ont_3842,os,86,184,0,0
ore_ont_3842,both,86,184,0,0
ore_ont_3843,off,207,420,67,1
ore_ont_3843,eo,207,420,67,1
ore_ont_3843,os,207,420,67,1
ore_ont_3843,both,207,420,67,1
ore_ont_3852,off,106,48,91,0
ore_ont_3852,eo,106,48,91,0
ore_ont_3852,os,106,48,91,1
ore_ont_3852,both,106,48,91,0
ore_ont_385,off,86,101,9,0
ore_ont_385,eo,86,101,9,0
ore_ont_385,os,86,101,9,0
ore_ont_385,both,86,101,9,0
ore_ont_3873,off,30673,72954,676,419
ore_ont_3873,eo,30673,72954,676,394
ore_ont_3873,os,30673,72954,676,393
ore_ont_3873,both,30673,72954,676,394
ore_ont_3884,off,162,362,0,1
ore_ont_3884,eo,162,362,0,1
ore_ont_3884,os,162,362,0,0
ore_ont_3884,both,162,362,0,0
ore_ont_3892,off,404,724,171,2
ore_ont_3892,eo,404,724,171,3
ore_ont_3892,os,404,724,171,3
ore_ont_3892,both,404,724,171,2
ore_ont_3905,off,4276,22820,60,17
ore_ont_3905,eo,4276,22820,60,17
ore_ont_3905,os,4276,22820,60,17
ore_ont_3905,both,4276,22820,60,17
ore_ont_3909,off,60,167,0,0
ore_ont_3909,eo,60,167,0,0
ore_ont_3909,os,60,167,0,0
ore_ont_3909,both,60,167,0,0
ore_ont_3910,off,637,1466,0,2
ore_ont_3910,eo,637,1466,0,2
ore_ont_3910,os,637,1466,0,3
ore_ont_3910,both,637,1466,0,2
ore_ont_3914,off,12709,33119,20,1691
ore_ont_3914,eo,12709,33119,20,1693
ore_ont_3914,os,12709,33119,20,1698
ore_ont_3914,both,12709,33119,20,1718
ore_ont_3916,off,53149,2017,52104,110
ore_ont_3916,eo,53149,2017,52104,107
ore_ont_3916,os,53149,2017,52104,113
ore_ont_3916,both,53149,2017,52104,107
ore_ont_3917,off,9784,115909,78,62
ore_ont_3917,eo,9784,115909,78,59
ore_ont_3917,os,9784,115909,78,62
ore_ont_3917,both,9784,115909,78,59
ore_ont_3919,off,20210,85694,4,58
ore_ont_3919,eo,20210,85694,4,58
ore_ont_3919,os,20210,85694,4,58
ore_ont_3919,both,20210,85694,4,58
ore_ont_3931,off,2084,10290,60,13
ore_ont_3931,eo,2084,10290,60,8
ore_ont_3931,os,2084,10290,60,8
ore_ont_3931,both,2084,10290,60,8
ore_ont_3936,off,123,580,0,0
ore_ont_3936,eo,123,580,0,1
ore_ont_3936,os,123,580,0,0
ore_ont_3936,both,123,580,0,0
ore_ont_394,off,412,1523,0,1
ore_ont_394,eo,412,1523,0,2
ore_ont_394,os,412,1523,0,2
ore_ont_394,both,412,1523,0,2
ore_ont_3954,off,9567,25900,0,262
ore_ont_3954,eo,9567,25900,0,261
ore_ont_3954,os,9567,25900,0,260
ore_ont_3954,both,9567,25900,0,261
ore_ont_3966,off,640,3518,4,2
ore_ont_3966,eo,640,3518,4,3
ore_ont_3966,os,640,3518,4,3
ore_ont_3966,both,640,3518,4,2
ore_ont_3968,off,2732,4418,0,6
ore_ont_3968,eo,2732,4418,0,6
ore_ont_3968,os,2732,4418,0,6
ore_ont_3968,both,2732,4418,0,6
ore_ont_3978,off,1318,962,0,3
ore_ont_3978,eo,1318,962,0,3
ore_ont_3978,os,1318,962,0,5
ore_ont_3978,both,1318,962,0,4
ore_ont_3987,off,106,48,91,0
ore_ont_3987,eo,106,48,91,0
ore_ont_3987,os,106,48,91,0
ore_ont_3987,both,106,48,91,0
ore_ont_399,off,4354,26736,80,16
ore_ont_399,eo,4354,26736,80,16
ore_ont_399,os,4354,26736,80,16
ore_ont_399,both,4354,26736,80,16
ore_ont_4006,off,45461,90929,0,248
ore_ont_4006,eo,45461,90929,0,248
ore_ont_4006,os,45461,90929,0,257
ore_ont_4006,both,45461,90929,0,244
ore_ont_4032,off,533,2745,14,4
ore_ont_4032,eo,533,2745,14,4
ore_ont_4032,os,533,2745,14,2
ore_ont_4032,both,533,2745,14,2
ore_ont_4033,off,40250,9158,0,229
ore_ont_4033,eo,40250,9158,0,228
ore_ont_4033,os,40250,9158,0,229
ore_ont_4033,both,40250,9158,0,228
ore_ont_4035,off,235,137,0,1
ore_ont_4035,eo,235,137,0,0
ore_ont_4035,os,235,137,0,1
ore_ont_4035,both,235,137,0,1
ore_ont_4049,off,2718,5731,0,152
ore_ont_4049,eo,2718,5731,0,144
ore_ont_4049,os,2718,5731,0,152
ore_ont_4049,both,2718,5731,0,142
ore_ont_4054,off,61940,328192,0,679
ore_ont_4054,eo,61940,328192,0,674
ore_ont_4054,os,61940,328192,0,681
ore_ont_4054,both,61940,328192,0,682
ore_ont_4074,off,767,1525,433,3
ore_ont_4074,eo,767,1525,433,2
ore_ont_4074,os,767,1525,433,3
ore_ont_4074,both,767,1525,433,1
ore_ont_4092,off,4589,25860,63,18
ore_ont_4092,eo,4589,25860,63,18
ore_ont_4092,os,4589,25860,63,18
ore_ont_4092,both,4589,25860,63,18
ore_ont_4106,off,49,137,0,0
ore_ont_4106,eo,49,137,0,0
ore_ont_4106,os,49,137,0,0
ore_ont_4106,both,49,137,0,0
ore_ont_4127,off,10552,17373,2,33
ore_ont_4127,eo,10552,17373,2,33
ore_ont_4127,os,10552,17373,2,33
ore_ont_4127,both,10552,17373,2,33
ore_ont_412,off,2076,16774,0,7
ore_ont_412,eo,2076,16774,0,7
ore_ont_412,os,2076,16774,0,7
ore_ont_412,both,2076,16774,0,7
ore_ont_4133,off,344,1191,1,1
ore_ont_4133,eo,344,1191,1,1
ore_ont_4133,os,344,1191,1,1
ore_ont_4133,both,344,1191,1,1
ore_ont_4141,off,NA,NA,NA,NA
ore_ont_4141,eo,NA,NA,NA,NA
ore_ont_4141,os,NA,NA,NA,NA
ore_ont_4141,both,NA,NA,NA,NA
ore_ont_4162,off,3980,20450,58,48
ore_ont_4162,eo,3980,20450,58,46
ore_ont_4162,os,3980,20450,58,47
ore_ont_4162,both,3980,20450,58,50
ore_ont_4166,off,9571,25903,2,322
ore_ont_4166,eo,9571,25903,2,324
ore_ont_4166,os,9571,25903,2,324
ore_ont_4166,both,9571,25903,2,321
ore_ont_4178,off,14180,39353,0,79
ore_ont_4178,eo,14180,39353,0,79
ore_ont_4178,os,14180,39353,0,79
ore_ont_4178,both,14180,39353,0,80
ore_ont_4182,off,2464,10584,23,13
ore_ont_4182,eo,2464,10584,23,13
ore_ont_4182,os,2464,10584,23,13
ore_ont_4182,both,2464,10584,23,13
ore_ont_4187,off,772,1397,0,714
ore_ont_4187,eo,772,1397,0,711
ore_ont_4187,os,772,1397,0,710
ore_ont_4187,both,772,1397,0,716
ore_ont_4188,off,4589,25860,63,18
ore_ont_4188,eo,4589,25860,63,18
ore_ont_4188,os,4589,25860,63,18
ore_ont_4188,both,4589,25860,63,18
ore_ont_4193,off,106,48,91,0
ore_ont_4193,eo,106,48,91,0
ore_ont_4193,os,106,48,91,0
ore_ont_4193,both,106,48,91,0
ore_ont_4198,off,11572,1526,10762,38
ore_ont_4198,eo,11572,1526,10762,36
ore_ont_4198,os,11572,1526,10762,38
ore_ont_4198,both,11572,1526,10762,37
ore_ont_4205,off,616030,516036,7,2897
ore_ont_4205,eo,616030,516036,7,2876
ore_ont_4205,os,616030,516036,7,2954
ore_ont_4205,both,616030,516036,7,2906
ore_ont_4208,off,204128,455318,693,1072
ore_ont_4208,eo,204128,455318,693,1075
ore_ont_4208,os,204128,455318,693,1078
ore_ont_4208,both,204128,455318,693,1074
ore_ont_420,off,142,370,0,0
ore_ont_420,eo,142,370,0,0
ore_ont_420,os,142,370,0,0
ore_ont_420,both,142,370,0,0
ore_ont_4210,off,4589,25860,63,18
ore_ont_4210,eo,4589,25860,63,18
ore_ont_4210,os,4589,25860,63,18
ore_ont_4210,both,4589,25860,63,18
ore_ont_4223,off,119,123,0,0
ore_ont_4223,eo,119,123,0,0
ore_ont_4223,os,119,123,0,0
ore_ont_4223,both,119,123,0,0
ore_ont_4226,off,12347,26543,0,30
ore_ont_4226,eo,12347,26543,0,30
ore_ont_4226,os,12347,26543,0,32
ore_ont_4226,both,12347,26543,0,30
ore_ont_4233,off,38703,640679,0,570
ore_ont_4233,eo,38703,640679,0,578
ore_ont_4233,os,38703,640679,0,570
ore_ont_4233,both,38703,640679,0,564
ore_ont_4235,off,24422,48845,0,103
ore_ont_4235,eo,24422,48845,0,97
ore_ont_4235,os,24422,48845,0,97
ore_ont_4235,both,24422,48845,0,98
ore_ont_4242,off,1830,2704,0,193
ore_ont_4242,eo,1830,2704,0,193
ore_ont_4242,os,1830,2704,0,197
ore_ont_4242,both,1830,2704,0,195
ore_ont_4260,off,4430,19614,0,19
ore_ont_4260,eo,4430,19614,0,19
ore_ont_4260,os,4430,19614,0,19
ore_ont_4260,both,4430,19614,0,19
ore_ont_4261,off,1354,6194,0,5
ore_ont_4261,eo,1354,6194,0,6
ore_ont_4261,os,1354,6194,0,4
ore_ont_4261,both,1354,6194,0,4
ore_ont_4263,off,3975,20174,57,50
ore_ont_4263,eo,3975,20174,57,46
ore_ont_4263,os,3975,20174,57,47
ore_ont_4263,both,3975,20174,57,46
ore_ont_4279,off,2723,9975,36,6
ore_ont_4279,eo,2723,9975,36,6
ore_ont_4279,os,2723,9975,36,6
ore_ont_4279,both,2723,9975,36,6
ore_ont_430,off,0,124,0,0
ore_ont_430,eo,0,124,0,0
ore_ont_430,os,0,124,0,0
ore_ont_430,both,0,124,0,0
ore_ont_4313,off,696,4787,0,4
ore_ont_4313,eo,696,4787,0,2
ore_ont_4313,os,696,4787,0,2
ore_ont_4313,both,696,4787,0,2
ore_ont_4315,off,0,162,0,0
ore_ont_4315,eo,0,162,0,0
ore_ont_4315,os,0,162,0,0
ore_ont_4315,both,0,162,0,0
ore_ont_4354,off,601,3690,15,2
ore_ont_4354,eo,601,3690,15,2
ore_ont_4354,os,601,3690,15,2
ore_ont_4354,both,601,3690,15,4
ore_ont_4363,off,4434,22437,59,18
ore_ont_4363,eo,4434,22437,59,17
ore_ont_4363,os,4434,22437,59,18
ore_ont_4363,both,4434,22437,59,18
ore_ont_4382,off,430,835,0,1
ore_ont_4382,eo,430,835,0,1
ore_ont_4382,os,430,835,0,1
ore_ont_4382,both,430,835,0,1
ore_ont_4383,off,2400,1997,0,6
ore_ont_4383,eo,2400,1997,0,6
ore_ont_4383,os,2400,1997,0,6
ore_ont_4383,both,2400,1997,0,6
ore_ont_4388,off,599,3640,0,3
ore_ont_4388,eo,599,3640,0,3
ore_ont_4388,os,599,3640,0,1
ore_ont_4388,both,599,3640,0,3
ore_ont_4400,off,732,4785,0,2
ore_ont_4400,eo,732,4785,0,2
ore_ont_4400,os,732,4785,0,3
ore_ont_4400,both,732,4785,0,2
ore_ont_4410,off,188963,7635,185136,1243
ore_ont_4410,eo,188963,7635,185136,1160
ore_ont_4410,os,188963,7635,185136,1229
ore_ont_4410,both,188963,7635,185136,1155
ore_ont_4412,off,128095,1089271,63,2387
ore_ont_4412,eo,128095,1089271,63,2395
ore_ont_4412,os,128095,1089271,63,2395
ore_ont_4412,both,128095,1089271,63,2388
ore_ont_4423,off,4616,25917,63,18
ore_ont_4423,eo,4616,25917,63,18
ore_ont_4423,os,4616,25917,63,18
ore_ont_4423,both,4616,25917,63,18
ore_ont_4428,off,106,48,91,0
ore_ont_4428,eo,106,48,91,0
ore_ont_4428,os,106,48,91,1
ore_ont_4428,both,106,48,91,0
ore_ont_4429,off,3988,20283,57,50
ore_ont_4429,eo,3988,20283,57,47
ore_ont_4429,os,3988,20283,57,50
ore_ont_4429,both,3988,20283,57,53
ore_ont_443,off,299030,4479,296754,656
ore_ont_443,eo,299030,4479,296754,643
ore_ont_443,os,299030,4479,296754,651
ore_ont_443,both,299030,4479,296754,695
ore_ont_4460,off,13832,116602,0,53
ore_ont_4460,eo,13832,116602,0,53
ore_ont_4460,os,13832,116602,0,53
ore_ont_4460,both,13832,116602,0,53
ore_ont_4469,off,324,479,22,3
ore_ont_4469,eo,324,479,22,3
ore_ont_4469,os,324,479,22,3
ore_ont_4469,both,324,479,22,2
ore_ont_4487,off,72789,144551,5,263
ore_ont_4487,eo,72789,144551,5,255
ore_ont_4487,os,72789,144551,5,248
ore_ont_4487,both,72789,144551,5,248
ore_ont_4503,off,13459,20507,3,23
ore_ont_4503,eo,13459,20507,3,23
ore_ont_4503,os,13459,20507,3,23
ore_ont_4503,both,13459,20507,3,23
ore_ont_4510,off,399,1363,0,545
ore_ont_4510,eo,399,1363,0,552
ore_ont_4510,os,399,1363,0,546
ore_ont_4510,both,399,1363,0,547
ore_ont_4515,off,3980,20450,58,46
ore_ont_4515,eo,3980,20450,58,46
ore_ont_4515,os,3980,20450,58,46
ore_ont_4515,both,3980,20450,58,50
ore_ont_4516,off,740,1736,0,2
ore_ont_4516,eo,740,1736,0,3
ore_ont_4516,os,740,1736,0,3
ore_ont_4516,both,740,1736,0,2
ore_ont_4527,off,2241,9704,0,8
ore_ont_4527,eo,2241,9704,0,8
ore_ont_4527,os,2241,9704,0,8
ore_ont_4527,both,2241,9704,0,8
ore_ont_4557,off,63749,18758,0,495
ore_ont_4557,eo,63749,18758,0,489
ore_ont_4557,os,63749,18758,0,499
ore_ont_4557,both,63749,18758,0,493
ore_ont_4567,off,7819,96059,92,49
ore_ont_4567,eo,7819,96059,92,47
ore_ont_4567,os,7819,96059,92,50
ore_ont_4567,both,7819,96059,92,47
ore_ont_4570,off,26243,121353,3,77
ore_ont_4570,eo,26243,121353,3,78
ore_ont_4570,os,26243,121353,3,77
ore_ont_4570,both,26243,121353,3,78
ore_ont_4572,off,NA,NA,NA,NA
ore_ont_4572,eo,NA,NA,NA,NA
ore_ont_4572,os,NA,NA,NA,NA
ore_ont_4572,both,NA,NA,NA,NA
ore_ont_4577,off,1346,2132,0,405
ore_ont_4577,eo,1346,2132,0,406
ore_ont_4577,os,1346,2132,0,405
ore_ont_4577,both,1346,2132,0,405
ore_ont_4578,off,10253,65078,0,36
ore_ont_4578,eo,10253,65078,0,36
ore_ont_4578,os,10253,65078,0,36
ore_ont_4578,both,10253,65078,0,36
ore_ont_457,off,1206,889,0,3
ore_ont_457,eo,1206,889,0,3
ore_ont_457,os,1206,889,0,4
ore_ont_457,both,1206,889,0,2
ore_ont_4581,off,3981,20454,58,46
ore_ont_4581,eo,3981,20454,58,50
ore_ont_4581,os,3981,20454,58,47
ore_ont_4581,both,3981,20454,58,47
ore_ont_4587,off,4687,26112,64,19
ore_ont_4587,eo,4687,26112,64,19
ore_ont_4587,os,4687,26112,64,20
ore_ont_4587,both,4687,26112,64,19
ore_ont_4598,off,74524,462126,66,1039
ore_ont_4598,eo,74524,462126,66,1081
ore_ont_4598,os,74524,462126,66,1044
ore_ont_4598,both,74524,462126,66,1043
ore_ont_4604,off,204537,456527,693,1078
ore_ont_4604,eo,204537,456527,693,1071
ore_ont_4604,os,204537,456527,693,1071
ore_ont_4604,both,204537,456527,693,1073
ore_ont_4609,off,381191,2258,380895,547
ore_ont_4609,eo,381191,2258,380895,573
ore_ont_4609,os,381191,2258,380895,544
ore_ont_4609,both,381191,2258,380895,571
ore_ont_4610,off,10916,9586,0,22
ore_ont_4610,eo,10916,9586,0,22
ore_ont_4610,os,10916,9586,0,23
ore_ont_4610,both,10916,9586,0,23
ore_ont_4616,off,32313,32812,0,151
ore_ont_4616,eo,32313,32812,0,152
ore_ont_4616,os,32313,32812,0,153
ore_ont_4616,both,32313,32812,0,152
ore_ont_4617,off,90547,251360,693,454
ore_ont_4617,eo,90547,251360,693,454
ore_ont_4617,os,90547,251360,693,455
ore_ont_4617,both,90547,251360,693,459
ore_ont_4639,off,10550,17370,0,30
ore_ont_4639,eo,10550,17370,0,30
ore_ont_4639,os,10550,17370,0,31
ore_ont_4639,both,10550,17370,0,30
ore_ont_4652,off,2558,2000,0,6
ore_ont_4652,eo,2558,2000,0,6
ore_ont_4652,os,2558,2000,0,6
ore_ont_4652,both,2558,2000,0,11
ore_ont_4655,off,4402,4759,0,11
ore_ont_4655,eo,4402,4759,0,11
ore_ont_4655,os,4402,4759,0,11
ore_ont_4655,both,4402,4759,0,11
ore_ont_4662,off,8339,8365,0,41
ore_ont_4662,eo,8339,8365,0,41
ore_ont_4662,os,8339,8365,0,41
ore_ont_4662,both,8339,8365,0,41
ore_ont_4668,off,198,261,0,1
ore_ont_4668,eo,198,261,0,1
ore_ont_4668,os,198,261,0,1
ore_ont_4668,both,198,261,0,1
